STATE/UT,YEAR,CRIME HEAD,Grand Total
Bihar,2004,Other Ipc Crimes,14
Bihar,2005,Murder,3547
Bihar,2005,Attempt To Commit Murder,428
Bihar,2005,C.H. Not Amounting To Murder,148
Bihar,2005,Rape,162
Bihar,2005,Kidnapping And Abduction,230
Bihar,2005,Dacoity,232
Bihar,2005,Prep. And Assembly For Dacoity,36
Bihar,2005,Robbery,136
Bihar,2005,Burglary,20
Bihar,2005,Thefts,146
Bihar,2005,Extortion,15
Bihar,2005,Riots,18
Bihar,2005,Arson,4
Bihar,2005,Criminal Breach Of Trust,0
Bihar,2005,Cheating,22
Bihar,2005,Counter Feiting,13
Bihar,2005,Dowry Deaths,195
Bihar,2005,Molestation,11
Bihar,2005,Eve-Teasing,0
Bihar,2005,Cruelty By Husband Or Relative Of Husband,13
Bihar,2005,Other Ipc Crimes,13
Bihar,2006,Murder,3433
Bihar,2006,Attempt To Commit Murder,563
Bihar,2006,C.H. Not Amounting To Murder,181
Bihar,2006,Rape,206
Bihar,2006,Kidnapping And Abduction,242
Bihar,2006,Dacoity,253
Bihar,2006,Prep. And Assembly For Dacoity,47
Bihar,2006,Robbery,160
Bihar,2006,Burglary,48
Bihar,2006,Thefts,157
Bihar,2006,Extortion,28
Bihar,2006,Riots,41
Bihar,2006,Arson,31
Bihar,2006,Criminal Breach Of Trust,24
Bihar,2006,Cheating,39
Bihar,2006,Counter Feiting,23
Bihar,2006,Dowry Deaths,215
Bihar,2006,Molestation,40
Bihar,2006,Eve-Teasing,29
Bihar,2006,Cruelty By Husband Or Relative Of Husband,61
Bihar,2006,Other Ipc Crimes,32
Bihar,2007,Murder,3090
Bihar,2007,Attempt To Commit Murder,727
Bihar,2007,C.H. Not Amounting To Murder,164
Bihar,2007,Rape,172
Bihar,2007,Kidnapping And Abduction,253
Bihar,2007,Dacoity,264
Bihar,2007,Prep. And Assembly For Dacoity,44
Bihar,2007,Robbery,182
Bihar,2007,Burglary,43
Bihar,2007,Thefts,125
Bihar,2007,Extortion,34
Bihar,2007,Riots,38
Bihar,2007,Arson,37
Bihar,2007,Criminal Breach Of Trust,25
Bihar,2007,Cheating,29
Bihar,2007,Counter Feiting,15
Bihar,2007,Dowry Deaths,145
Bihar,2007,Molestation,24
Bihar,2007,Eve-Teasing,10
Bihar,2007,Cruelty By Husband Or Relative Of Husband,55
Bihar,2007,Other Ipc Crimes,11
Bihar,2008,Murder,3260
Bihar,2008,Attempt To Commit Murder,444
Bihar,2008,C.H. Not Amounting To Murder,159
Bihar,2008,Rape,154
Bihar,2008,Kidnapping And Abduction,229
Bihar,2008,Dacoity,220
Bihar,2008,Prep. And Assembly For Dacoity,47
Bihar,2008,Robbery,167
Bihar,2008,Burglary,44
Bihar,2008,Thefts,117
Bihar,2008,Extortion,26
Bihar,2008,Riots,34
Bihar,2008,Arson,33
Bihar,2008,Criminal Breach Of Trust,21
Bihar,2008,Cheating,36
Bihar,2008,Counter Feiting,23
Bihar,2008,Dowry Deaths,148
Bihar,2008,Molestation,15
Bihar,2008,Eve-Teasing,25
Bihar,2008,Cruelty By Husband Or Relative Of Husband,43
Bihar,2008,Other Ipc Crimes,34
Bihar,2009,Murder,3043
Bihar,2009,Attempt To Commit Murder,397
Bihar,2009,C.H. Not Amounting To Murder,138
Bihar,2009,Rape,136
Bihar,2009,Kidnapping And Abduction,212
Bihar,2009,Dacoity,202
Bihar,2009,Prep. And Assembly For Dacoity,48
Bihar,2009,Robbery,154
Bihar,2009,Burglary,42
Bihar,2009,Thefts,113
Bihar,2009,Extortion,25
Bihar,2009,Riots,32
Bihar,2009,Arson,32
Bihar,2009,Criminal Breach Of Trust,22
Bihar,2009,Cheating,34
Bihar,2009,Counter Feiting,20
Bihar,2009,Dowry Deaths,139
Bihar,2009,Molestation,16
Bihar,2009,Eve-Teasing,26
Bihar,2009,Cruelty By Husband Or Relative Of Husband,40
Bihar,2009,Other Ipc Crimes,31
Bihar,2010,Murder,2933
Bihar,2010,Attempt To Commit Murder,366
Bihar,2010,C.H. Not Amounting To Murder,123
Bihar,2010,Rape,128
Bihar,2010,Kidnapping And Abduction,193
Bihar,2010,Dacoity,191
Bihar,2010,Prep. And Assembly For Dacoity,48
Bihar,2010,Robbery,146
Bihar,2010,Burglary,43
Bihar,2010,Thefts,110
Bihar,2010,Extortion,26
Bihar,2010,Riots,30
Bihar,2010,Arson,29
Bihar,2010,Criminal Breach Of Trust,23
Bihar,2010,Cheating,29
Bihar,2010,Counter Feiting,19
Bihar,2010,Dowry Deaths,135
Bihar,2010,Molestation,16
Bihar,2010,Eve-Teasing,23
Bihar,2010,Cruelty By Husband Or Relative Of Husband,39
Bihar,2010,Other Ipc Crimes,28
Bihar,2011,Murder,2603
Bihar,2011,Attempt To Commit Murder,307
Bihar,2011,C.H. Not Amounting To Murder,104
Bihar,2011,Rape,141
Bihar,2011,Kidnapping And Abduction,191
Bihar,2011,Dacoity,175
Bihar,2011,Prep. And Assembly For Dacoity,22
Bihar,2011,Robbery,80
Bihar,2011,Burglary,18
Bihar,2011,Thefts,153
Bihar,2011,Extortion,12
Bihar,2011,Riots,15
Bihar,2011,Arson,27
Bihar,2011,Criminal Breach Of Trust,5
Bihar,2011,Cheating,9
Bihar,2011,Counter Feiting,0
Bihar,2011,Dowry Deaths,213
Bihar,2011,Molestation,0
Bihar,2011,Eve-Teasing,3
Bihar,2011,Cruelty By Husband Or Relative Of Husband,23
Bihar,2011,Other Ipc Crimes,21
Bihar,2012,Murder,2147
Bihar,2012,Attempt To Commit Murder,227
Bihar,2012,C.H. Not Amounting To Murder,87
Bihar,2012,Rape,147
Bihar,2012,Kidnapping And Abduction,238
Bihar,2012,Dacoity,146
Bihar,2012,Prep. And Assembly For Dacoity,43
Bihar,2012,Robbery,82
Bihar,2012,Burglary,3
Bihar,2012,Thefts,155
Bihar,2012,Extortion,18
Bihar,2012,Riots,0
Bihar,2012,Arson,13
Bihar,2012,Criminal Breach Of Trust,4
Bihar,2012,Cheating,6
Bihar,2012,Counter Feiting,3
Bihar,2012,Dowry Deaths,278
Bihar,2012,Molestation,0
Bihar,2012,Eve-Teasing,0
Bihar,2012,Cruelty By Husband Or Relative Of Husband,9
Bihar,2012,Other Ipc Crimes,16
Chhattisgarh,2012,Murder,4030
Chhattisgarh,2012,Attempt To Commit Murder,197
Chhattisgarh,2012,C.H. Not Amounting To Murder,143
Chhattisgarh,2012,Rape,388
Chhattisgarh,2012,Kidnapping And Abduction,44
Chhattisgarh,2012,Dacoity,91
Chhattisgarh,2012,Prep. And Assembly For Dacoity,0
Chhattisgarh,2012,Robbery,73
Chhattisgarh,2012,Burglary,30
Chhattisgarh,2012,Thefts,160
Chhattisgarh,2012,Extortion,2
Chhattisgarh,2012,Riots,3
Chhattisgarh,2012,Arson,12
Chhattisgarh,2012,Criminal Breach Of Trust,2
Chhattisgarh,2012,Cheating,21
Chhattisgarh,2012,Counter Feiting,22
Chhattisgarh,2012,Dowry Deaths,129
Chhattisgarh,2012,Molestation,18
Chhattisgarh,2012,Eve-Teasing,0
Chhattisgarh,2012,Cruelty By Husband Or Relative Of Husband,8
Chhattisgarh,2012,Other Ipc Crimes,138
Chhattisgarh,2001,Murder,3161
Chhattisgarh,2001,Attempt To Commit Murder,189
Chhattisgarh,2001,C.H. Not Amounting To Murder,90
Chhattisgarh,2001,Rape,347
Chhattisgarh,2001,Kidnapping And Abduction,25
Chhattisgarh,2001,Dacoity,74
Chhattisgarh,2001,Prep. And Assembly For Dacoity,0
Chhattisgarh,2001,Robbery,20
Chhattisgarh,2001,Burglary,41
Chhattisgarh,2001,Thefts,215
Chhattisgarh,2001,Extortion,0
Chhattisgarh,2001,Riots,0
Chhattisgarh,2001,Arson,10
Chhattisgarh,2001,Criminal Breach Of Trust,4
Chhattisgarh,2001,Cheating,4
Chhattisgarh,2001,Counter Feiting,0
Chhattisgarh,2001,Dowry Deaths,33
Chhattisgarh,2001,Molestation,7
Chhattisgarh,2001,Eve-Teasing,0
Chhattisgarh,2001,Cruelty By Husband Or Relative Of Husband,14
Chhattisgarh,2001,Other Ipc Crimes,123
Chhattisgarh,2002,Murder,3458
Chhattisgarh,2002,Attempt To Commit Murder,142
Chhattisgarh,2002,C.H. Not Amounting To Murder,136
Chhattisgarh,2002,Rape,340
Chhattisgarh,2002,Kidnapping And Abduction,46
Chhattisgarh,2002,Dacoity,74
Chhattisgarh,2002,Prep. And Assembly For Dacoity,0
Chhattisgarh,2002,Robbery,48
Chhattisgarh,2002,Burglary,29
Chhattisgarh,2002,Thefts,216
Chhattisgarh,2002,Extortion,3
Chhattisgarh,2002,Riots,7
Chhattisgarh,2002,Arson,10
Chhattisgarh,2002,Criminal Breach Of Trust,15
Chhattisgarh,2002,Cheating,12
Chhattisgarh,2002,Counter Feiting,2
Chhattisgarh,2002,Dowry Deaths,39
Chhattisgarh,2002,Molestation,5
Chhattisgarh,2002,Eve-Teasing,2
Chhattisgarh,2002,Cruelty By Husband Or Relative Of Husband,28
Chhattisgarh,2002,Other Ipc Crimes,112
Chhattisgarh,2003,Murder,3120
Chhattisgarh,2003,Attempt To Commit Murder,132
Chhattisgarh,2003,C.H. Not Amounting To Murder,89
Chhattisgarh,2003,Rape,428
Chhattisgarh,2003,Kidnapping And Abduction,2
Chhattisgarh,2003,Dacoity,97
Chhattisgarh,2003,Prep. And Assembly For Dacoity,32
Chhattisgarh,2003,Robbery,61
Chhattisgarh,2003,Burglary,45
Chhattisgarh,2003,Thefts,183
Chhattisgarh,2003,Extortion,0
Chhattisgarh,2003,Riots,0
Chhattisgarh,2003,Arson,11
Chhattisgarh,2003,Criminal Breach Of Trust,1
Chhattisgarh,2003,Cheating,8
Chhattisgarh,2003,Counter Feiting,2
Chhattisgarh,2003,Dowry Deaths,67
Chhattisgarh,2003,Molestation,8
Chhattisgarh,2003,Eve-Teasing,0
Chhattisgarh,2003,Cruelty By Husband Or Relative Of Husband,9
Chhattisgarh,2003,Other Ipc Crimes,122
Chhattisgarh,2004,Murder,3145
Chhattisgarh,2004,Attempt To Commit Murder,139
Chhattisgarh,2004,C.H. Not Amounting To Murder,79
Chhattisgarh,2004,Rape,338
Chhattisgarh,2004,Kidnapping And Abduction,54
Chhattisgarh,2004,Dacoity,38
Chhattisgarh,2004,Prep. And Assembly For Dacoity,20
Chhattisgarh,2004,Robbery,29
Chhattisgarh,2004,Burglary,35
Chhattisgarh,2004,Thefts,70
Chhattisgarh,2004,Extortion,0
Chhattisgarh,2004,Riots,20
Chhattisgarh,2004,Arson,5
Chhattisgarh,2004,Criminal Breach Of Trust,17
Chhattisgarh,2004,Cheating,19
Chhattisgarh,2004,Counter Feiting,8
Chhattisgarh,2004,Dowry Deaths,22
Chhattisgarh,2004,Molestation,10
Chhattisgarh,2004,Eve-Teasing,0
Chhattisgarh,2004,Cruelty By Husband Or Relative Of Husband,23
Chhattisgarh,2004,Other Ipc Crimes,139
Chhattisgarh,2005,Murder,2744
Chhattisgarh,2005,Attempt To Commit Murder,236
Chhattisgarh,2005,C.H. Not Amounting To Murder,126
Chhattisgarh,2005,Rape,290
Chhattisgarh,2005,Kidnapping And Abduction,54
Chhattisgarh,2005,Dacoity,61
Chhattisgarh,2005,Prep. And Assembly For Dacoity,19
Chhattisgarh,2005,Robbery,46
Chhattisgarh,2005,Burglary,36
Chhattisgarh,2005,Thefts,62
Chhattisgarh,2005,Extortion,14
Chhattisgarh,2005,Riots,20
Chhattisgarh,2005,Arson,3
Chhattisgarh,2005,Criminal Breach Of Trust,11
Chhattisgarh,2005,Cheating,17
Chhattisgarh,2005,Counter Feiting,4
Chhattisgarh,2005,Dowry Deaths,51
Chhattisgarh,2005,Molestation,15
Chhattisgarh,2005,Eve-Teasing,0
Chhattisgarh,2005,Cruelty By Husband Or Relative Of Husband,37
Chhattisgarh,2005,Other Ipc Crimes,104
Chhattisgarh,2006,Murder,2997
Chhattisgarh,2006,Attempt To Commit Murder,200
Chhattisgarh,2006,C.H. Not Amounting To Murder,146
Chhattisgarh,2006,Rape,310
Chhattisgarh,2006,Kidnapping And Abduction,42
Chhattisgarh,2006,Dacoity,60
Chhattisgarh,2006,Prep. And Assembly For Dacoity,2
Chhattisgarh,2006,Robbery,30
Chhattisgarh,2006,Burglary,33
Chhattisgarh,2006,Thefts,88
Chhattisgarh,2006,Extortion,1
Chhattisgarh,2006,Riots,6
Chhattisgarh,2006,Arson,1
Chhattisgarh,2006,Criminal Breach Of Trust,1
Chhattisgarh,2006,Cheating,11
Chhattisgarh,2006,Counter Feiting,1
Chhattisgarh,2006,Dowry Deaths,64
Chhattisgarh,2006,Molestation,16
Chhattisgarh,2006,Eve-Teasing,0
Chhattisgarh,2006,Cruelty By Husband Or Relative Of Husband,4
Chhattisgarh,2006,Other Ipc Crimes,70
Chhattisgarh,2007,Murder,3034
Chhattisgarh,2007,Attempt To Commit Murder,202
Chhattisgarh,2007,C.H. Not Amounting To Murder,163
Chhattisgarh,2007,Rape,277
Chhattisgarh,2007,Kidnapping And Abduction,61
Chhattisgarh,2007,Dacoity,70
Chhattisgarh,2007,Prep. And Assembly For Dacoity,0
Chhattisgarh,2007,Robbery,45
Chhattisgarh,2007,Burglary,18
Chhattisgarh,2007,Thefts,164
Chhattisgarh,2007,Extortion,0
Chhattisgarh,2007,Riots,12
Chhattisgarh,2007,Arson,4
Chhattisgarh,2007,Criminal Breach Of Trust,1
Chhattisgarh,2007,Cheating,13
Chhattisgarh,2007,Counter Feiting,11
Chhattisgarh,2007,Dowry Deaths,85
Chhattisgarh,2007,Molestation,14
Chhattisgarh,2007,Eve-Teasing,0
Chhattisgarh,2007,Cruelty By Husband Or Relative Of Husband,29
Chhattisgarh,2007,Other Ipc Crimes,78
Chhattisgarh,2008,Murder,3031
Chhattisgarh,2008,Attempt To Commit Murder,214
Chhattisgarh,2008,C.H. Not Amounting To Murder,163
Chhattisgarh,2008,Rape,357
Chhattisgarh,2008,Kidnapping And Abduction,32
Chhattisgarh,2008,Dacoity,80
Chhattisgarh,2008,Prep. And Assembly For Dacoity,4
Chhattisgarh,2008,Robbery,73
Chhattisgarh,2008,Burglary,24
Chhattisgarh,2008,Thefts,108
Chhattisgarh,2008,Extortion,29
Chhattisgarh,2008,Riots,2
Chhattisgarh,2008,Arson,15
Chhattisgarh,2008,Criminal Breach Of Trust,4
Chhattisgarh,2008,Cheating,14
Chhattisgarh,2008,Counter Feiting,51
Chhattisgarh,2008,Dowry Deaths,99
Chhattisgarh,2008,Molestation,9
Chhattisgarh,2008,Eve-Teasing,23
Chhattisgarh,2008,Cruelty By Husband Or Relative Of Husband,50
Chhattisgarh,2008,Other Ipc Crimes,60
Chhattisgarh,2009,Murder,3285
Chhattisgarh,2009,Attempt To Commit Murder,233
Chhattisgarh,2009,C.H. Not Amounting To Murder,150
Chhattisgarh,2009,Rape,325
Chhattisgarh,2009,Kidnapping And Abduction,25
Chhattisgarh,2009,Dacoity,80
Chhattisgarh,2009,Prep. And Assembly For Dacoity,9
Chhattisgarh,2009,Robbery,30
Chhattisgarh,2009,Burglary,33
Chhattisgarh,2009,Thefts,95
Chhattisgarh,2009,Extortion,4
Chhattisgarh,2009,Riots,0
Chhattisgarh,2009,Arson,4
Chhattisgarh,2009,Criminal Breach Of Trust,0
Chhattisgarh,2009,Cheating,5
Chhattisgarh,2009,Counter Feiting,6
Chhattisgarh,2009,Dowry Deaths,109
Chhattisgarh,2009,Molestation,35
Chhattisgarh,2009,Eve-Teasing,2
Chhattisgarh,2009,Cruelty By Husband Or Relative Of Husband,47
Chhattisgarh,2009,Other Ipc Crimes,63
Chhattisgarh,2010,Murder,3319
Chhattisgarh,2010,Attempt To Commit Murder,241
Chhattisgarh,2010,C.H. Not Amounting To Murder,118
Chhattisgarh,2010,Rape,475
Chhattisgarh,2010,Kidnapping And Abduction,44
Chhattisgarh,2010,Dacoity,131
Chhattisgarh,2010,Prep. And Assembly For Dacoity,14
Chhattisgarh,2010,Robbery,43
Chhattisgarh,2010,Burglary,48
Chhattisgarh,2010,Thefts,91
Chhattisgarh,2010,Extortion,0
Chhattisgarh,2010,Riots,0
Chhattisgarh,2010,Arson,11
Chhattisgarh,2010,Criminal Breach Of Trust,4
Chhattisgarh,2010,Cheating,21
Chhattisgarh,2010,Counter Feiting,14
Chhattisgarh,2010,Dowry Deaths,175
Chhattisgarh,2010,Molestation,12
Chhattisgarh,2010,Eve-Teasing,0
Chhattisgarh,2010,Cruelty By Husband Or Relative Of Husband,25
Chhattisgarh,2010,Other Ipc Crimes,120
Chhattisgarh,2011,Murder,3943
Chhattisgarh,2011,Attempt To Commit Murder,191
Chhattisgarh,2011,C.H. Not Amounting To Murder,158
Chhattisgarh,2011,Rape,433
Chhattisgarh,2011,Kidnapping And Abduction,35
Chhattisgarh,2011,Dacoity,61
Chhattisgarh,2011,Prep. And Assembly For Dacoity,7
Chhattisgarh,2011,Robbery,47
Chhattisgarh,2011,Burglary,33
Chhattisgarh,2011,Thefts,115
Chhattisgarh,2011,Extortion,1
Chhattisgarh,2011,Riots,0
Chhattisgarh,2011,Arson,16
Chhattisgarh,2011,Criminal Breach Of Trust,2
Chhattisgarh,2011,Cheating,5
Chhattisgarh,2011,Counter Feiting,24
Chhattisgarh,2011,Dowry Deaths,119
Chhattisgarh,2011,Molestation,21
Chhattisgarh,2011,Eve-Teasing,0
Chhattisgarh,2011,Cruelty By Husband Or Relative Of Husband,18
Chhattisgarh,2011,Other Ipc Crimes,110
Goa,2001,Murder,43
Goa,2001,Attempt To Commit Murder,0
Goa,2001,C.H. Not Amounting To Murder,20
Goa,2001,Rape,14
Goa,2001,Kidnapping And Abduction,1
Goa,2001,Dacoity,3
Goa,2001,Prep. And Assembly For Dacoity,0
Goa,2001,Robbery,0
Goa,2001,Burglary,0
Goa,2001,Thefts,4
Goa,2001,Extortion,4
Goa,2001,Riots,0
Goa,2001,Arson,0
Goa,2001,Criminal Breach Of Trust,0
Goa,2001,Cheating,3
Goa,2001,Counter Feiting,3
Goa,2001,Dowry Deaths,0
Goa,2001,Molestation,2
Goa,2001,Eve-Teasing,5
Goa,2001,Cruelty By Husband Or Relative Of Husband,3
Goa,2001,Other Ipc Crimes,3
Goa,2002,Murder,57
Goa,2002,Attempt To Commit Murder,2
Goa,2002,C.H. Not Amounting To Murder,24
Goa,2002,Rape,11
Goa,2002,Kidnapping And Abduction,1
Goa,2002,Dacoity,9
Goa,2002,Prep. And Assembly For Dacoity,0
Goa,2002,Robbery,0
Goa,2002,Burglary,0
Goa,2002,Thefts,3
Goa,2002,Extortion,0
Goa,2002,Riots,0
Goa,2002,Arson,0
Goa,2002,Criminal Breach Of Trust,1
Goa,2002,Cheating,2
Goa,2002,Counter Feiting,0
Goa,2002,Dowry Deaths,0
Goa,2002,Molestation,0
Goa,2002,Eve-Teasing,0
Goa,2002,Cruelty By Husband Or Relative Of Husband,0
Goa,2002,Other Ipc Crimes,0
Goa,2003,Murder,53
Goa,2003,Attempt To Commit Murder,1
Goa,2003,C.H. Not Amounting To Murder,1
Goa,2003,Rape,11
Goa,2003,Kidnapping And Abduction,16
Goa,2003,Dacoity,12
Goa,2003,Prep. And Assembly For Dacoity,0
Goa,2003,Robbery,1
Goa,2003,Burglary,0
Goa,2003,Thefts,4
Goa,2003,Extortion,0
Goa,2003,Riots,0
Goa,2003,Arson,1
Goa,2003,Criminal Breach Of Trust,1
Goa,2003,Cheating,0
Goa,2003,Counter Feiting,0
Goa,2003,Dowry Deaths,0
Goa,2003,Molestation,0
Goa,2003,Eve-Teasing,0
Goa,2003,Cruelty By Husband Or Relative Of Husband,0
Goa,2003,Other Ipc Crimes,10
Goa,2004,Murder,31
Goa,2004,Attempt To Commit Murder,6
Goa,2004,C.H. Not Amounting To Murder,17
Goa,2004,Rape,16
Goa,2004,Kidnapping And Abduction,0
Goa,2004,Dacoity,12
Goa,2004,Prep. And Assembly For Dacoity,0
Goa,2004,Robbery,1
Goa,2004,Burglary,5
Goa,2004,Thefts,1
Goa,2004,Extortion,0
Goa,2004,Riots,0
Goa,2004,Arson,0
Goa,2004,Criminal Breach Of Trust,0
Goa,2004,Cheating,0
Goa,2004,Counter Feiting,0
Goa,2004,Dowry Deaths,0
Goa,2004,Molestation,0
Goa,2004,Eve-Teasing,0
Goa,2004,Cruelty By Husband Or Relative Of Husband,0
Goa,2004,Other Ipc Crimes,24
Goa,2005,Murder,51
Goa,2005,Attempt To Commit Murder,3
Goa,2005,C.H. Not Amounting To Murder,11
Goa,2005,Rape,18
Goa,2005,Kidnapping And Abduction,1
Goa,2005,Dacoity,5
Goa,2005,Prep. And Assembly For Dacoity,0
Goa,2005,Robbery,1
Goa,2005,Burglary,0
Goa,2005,Thefts,3
Goa,2005,Extortion,0
Goa,2005,Riots,0
Goa,2005,Arson,0
Goa,2005,Criminal Breach Of Trust,0
Goa,2005,Cheating,0
Goa,2005,Counter Feiting,1
Goa,2005,Dowry Deaths,0
Goa,2005,Molestation,0
Goa,2005,Eve-Teasing,0
Goa,2005,Cruelty By Husband Or Relative Of Husband,0
Goa,2005,Other Ipc Crimes,4
Goa,2006,Murder,57
Goa,2006,Attempt To Commit Murder,7
Goa,2006,C.H. Not Amounting To Murder,6
Goa,2006,Rape,16
Goa,2006,Kidnapping And Abduction,0
Goa,2006,Dacoity,4
Goa,2006,Prep. And Assembly For Dacoity,0
Goa,2006,Robbery,0
Goa,2006,Burglary,3
Goa,2006,Thefts,1
Goa,2006,Extortion,0
Goa,2006,Riots,0
Goa,2006,Arson,3
Goa,2006,Criminal Breach Of Trust,0
Goa,2006,Cheating,0
Goa,2006,Counter Feiting,0
Goa,2006,Dowry Deaths,0
Goa,2006,Molestation,0
Goa,2006,Eve-Teasing,0
Goa,2006,Cruelty By Husband Or Relative Of Husband,0
Goa,2006,Other Ipc Crimes,16
Goa,2007,Murder,47
Goa,2007,Attempt To Commit Murder,20
Goa,2007,C.H. Not Amounting To Murder,17
Goa,2007,Rape,11
Goa,2007,Kidnapping And Abduction,1
Goa,2007,Dacoity,7
Goa,2007,Prep. And Assembly For Dacoity,2
Goa,2007,Robbery,0
Goa,2007,Burglary,2
Goa,2007,Thefts,1
Goa,2007,Extortion,0
Goa,2007,Riots,0
Goa,2007,Arson,0
Goa,2007,Criminal Breach Of Trust,0
Goa,2007,Cheating,8
Goa,2007,Counter Feiting,0
Goa,2007,Dowry Deaths,0
Goa,2007,Molestation,0
Goa,2007,Eve-Teasing,0
Goa,2007,Cruelty By Husband Or Relative Of Husband,0
Goa,2007,Other Ipc Crimes,5
Goa,2008,Murder,67
Goa,2008,Attempt To Commit Murder,2
Goa,2008,C.H. Not Amounting To Murder,9
Goa,2008,Rape,11
Goa,2008,Kidnapping And Abduction,4
Goa,2008,Dacoity,6
Goa,2008,Prep. And Assembly For Dacoity,3
Goa,2008,Robbery,2
Goa,2008,Burglary,2
Goa,2008,Thefts,4
Goa,2008,Extortion,0
Goa,2008,Riots,0
Goa,2008,Arson,0
Goa,2008,Criminal Breach Of Trust,0
Goa,2008,Cheating,8
Goa,2008,Counter Feiting,0
Goa,2008,Dowry Deaths,0
Goa,2008,Molestation,0
Goa,2008,Eve-Teasing,0
Goa,2008,Cruelty By Husband Or Relative Of Husband,0
Goa,2008,Other Ipc Crimes,1
Goa,2009,Murder,65
Goa,2009,Attempt To Commit Murder,2
Goa,2009,C.H. Not Amounting To Murder,13
Goa,2009,Rape,14
Goa,2009,Kidnapping And Abduction,4
Goa,2009,Dacoity,2
Goa,2009,Prep. And Assembly For Dacoity,0
Goa,2009,Robbery,1
Goa,2009,Burglary,7
Goa,2009,Thefts,5
Goa,2009,Extortion,0
Goa,2009,Riots,0
Goa,2009,Arson,0
Goa,2009,Criminal Breach Of Trust,0
Goa,2009,Cheating,5
Goa,2009,Counter Feiting,1
Goa,2009,Dowry Deaths,0
Goa,2009,Molestation,0
Goa,2009,Eve-Teasing,0
Goa,2009,Cruelty By Husband Or Relative Of Husband,0
Goa,2009,Other Ipc Crimes,9
Goa,2010,Murder,66
Goa,2010,Attempt To Commit Murder,3
Goa,2010,C.H. Not Amounting To Murder,10
Goa,2010,Rape,18
Goa,2010,Kidnapping And Abduction,4
Goa,2010,Dacoity,4
Goa,2010,Prep. And Assembly For Dacoity,0
Goa,2010,Robbery,3
Goa,2010,Burglary,7
Goa,2010,Thefts,17
Goa,2010,Extortion,0
Goa,2010,Riots,0
Goa,2010,Arson,0
Goa,2010,Criminal Breach Of Trust,0
Goa,2010,Cheating,1
Goa,2010,Counter Feiting,0
Goa,2010,Dowry Deaths,0
Goa,2010,Molestation,1
Goa,2010,Eve-Teasing,0
Goa,2010,Cruelty By Husband Or Relative Of Husband,0
Goa,2010,Other Ipc Crimes,0
Goa,2011,Murder,73
Goa,2011,Attempt To Commit Murder,3
Goa,2011,C.H. Not Amounting To Murder,9
Goa,2011,Rape,18
Goa,2011,Kidnapping And Abduction,0
Goa,2011,Dacoity,0
Goa,2011,Prep. And Assembly For Dacoity,0
Goa,2011,Robbery,6
Goa,2011,Burglary,2
Goa,2011,Thefts,7
Goa,2011,Extortion,0
Goa,2011,Riots,0
Goa,2011,Arson,0
Goa,2011,Criminal Breach Of Trust,0
Goa,2011,Cheating,5
Goa,2011,Counter Feiting,0
Goa,2011,Dowry Deaths,0
Goa,2011,Molestation,0
Goa,2011,Eve-Teasing,0
Goa,2011,Cruelty By Husband Or Relative Of Husband,0
Goa,2011,Other Ipc Crimes,0
Goa,2012,Murder,66
Goa,2012,Attempt To Commit Murder,2
Goa,2012,C.H. Not Amounting To Murder,9
Goa,2012,Rape,19
Goa,2012,Kidnapping And Abduction,0
Goa,2012,Dacoity,0
Goa,2012,Prep. And Assembly For Dacoity,0
Goa,2012,Robbery,8
Goa,2012,Burglary,1
Goa,2012,Thefts,5
Goa,2012,Extortion,0
Goa,2012,Riots,0
Goa,2012,Arson,0
Goa,2012,Criminal Breach Of Trust,0
Goa,2012,Cheating,5
