STATE/UT,YEAR,CRIME HEAD,Grand Total
Jharkhand,2008,Cruelty By Husband Or Relative Of Husband,281
Jharkhand,2008,Other Ipc Crimes,350
Jharkhand,2009,Murder,2958
Jharkhand,2009,Attempt To Commit Murder,941
Jharkhand,2009,C.H. Not Amounting To Murder,112
Jharkhand,2009,Rape,765
Jharkhand,2009,Kidnapping And Abduction,572
Jharkhand,2009,Dacoity,964
Jharkhand,2009,Prep. And Assembly For Dacoity,151
Jharkhand,2009,Robbery,497
Jharkhand,2009,Burglary,331
Jharkhand,2009,Thefts,974
Jharkhand,2009,Extortion,83
Jharkhand,2009,Riots,13
Jharkhand,2009,Arson,25
Jharkhand,2009,Criminal Breach Of Trust,36
Jharkhand,2009,Cheating,96
Jharkhand,2009,Counter Feiting,31
Jharkhand,2009,Dowry Deaths,1055
Jharkhand,2009,Molestation,10
Jharkhand,2009,Eve-Teasing,0
Jharkhand,2009,Cruelty By Husband Or Relative Of Husband,380
Jharkhand,2009,Other Ipc Crimes,265
Jharkhand,2010,Murder,2998
Jharkhand,2010,Attempt To Commit Murder,1234
Jharkhand,2010,C.H. Not Amounting To Murder,131
Jharkhand,2010,Rape,915
Jharkhand,2010,Kidnapping And Abduction,741
Jharkhand,2010,Dacoity,898
Jharkhand,2010,Prep. And Assembly For Dacoity,145
Jharkhand,2010,Robbery,502
Jharkhand,2010,Burglary,18
Jharkhand,2010,Thefts,1220
Jharkhand,2010,Extortion,116
Jharkhand,2010,Riots,0
Jharkhand,2010,Arson,19
Jharkhand,2010,Criminal Breach Of Trust,58
Jharkhand,2010,Cheating,188
Jharkhand,2010,Counter Feiting,9
Jharkhand,2010,Dowry Deaths,1037
Jharkhand,2010,Molestation,1
Jharkhand,2010,Eve-Teasing,0
Jharkhand,2010,Cruelty By Husband Or Relative Of Husband,365
Jharkhand,2010,Other Ipc Crimes,292
Jharkhand,2011,Murder,2436
Jharkhand,2011,Attempt To Commit Murder,1313
Jharkhand,2011,C.H. Not Amounting To Murder,182
Jharkhand,2011,Rape,878
Jharkhand,2011,Kidnapping And Abduction,672
Jharkhand,2011,Dacoity,846
Jharkhand,2011,Prep. And Assembly For Dacoity,163
Jharkhand,2011,Robbery,449
Jharkhand,2011,Burglary,95
Jharkhand,2011,Thefts,1102
Jharkhand,2011,Extortion,150
Jharkhand,2011,Riots,0
Jharkhand,2011,Arson,31
Jharkhand,2011,Criminal Breach Of Trust,60
Jharkhand,2011,Cheating,193
Jharkhand,2011,Counter Feiting,115
Jharkhand,2011,Dowry Deaths,714
Jharkhand,2011,Molestation,0
Jharkhand,2011,Eve-Teasing,0
Jharkhand,2011,Cruelty By Husband Or Relative Of Husband,290
Jharkhand,2011,Other Ipc Crimes,218
Jharkhand,2012,Murder,2955
Jharkhand,2012,Attempt To Commit Murder,1187
Jharkhand,2012,C.H. Not Amounting To Murder,286
Jharkhand,2012,Rape,952
Jharkhand,2012,Kidnapping And Abduction,833
Jharkhand,2012,Dacoity,738
Jharkhand,2012,Prep. And Assembly For Dacoity,185
Jharkhand,2012,Robbery,451
Jharkhand,2012,Burglary,132
Jharkhand,2012,Thefts,1042
Jharkhand,2012,Extortion,233
Jharkhand,2012,Riots,21
Jharkhand,2012,Arson,16
Jharkhand,2012,Criminal Breach Of Trust,93
Jharkhand,2012,Cheating,274
Jharkhand,2012,Counter Feiting,138
Jharkhand,2012,Dowry Deaths,865
Jharkhand,2012,Molestation,3
Jharkhand,2012,Eve-Teasing,16
Jharkhand,2012,Cruelty By Husband Or Relative Of Husband,351
Jharkhand,2012,Other Ipc Crimes,188
Karnataka,2001,Murder,2930
Karnataka,2001,Attempt To Commit Murder,784
Karnataka,2001,C.H. Not Amounting To Murder,52
Karnataka,2001,Rape,171
Karnataka,2001,Kidnapping And Abduction,7
Karnataka,2001,Dacoity,171
Karnataka,2001,Prep. And Assembly For Dacoity,30
Karnataka,2001,Robbery,147
Karnataka,2001,Burglary,168
Karnataka,2001,Thefts,720
Karnataka,2001,Extortion,65
Karnataka,2001,Riots,31
Karnataka,2001,Arson,83
Karnataka,2001,Criminal Breach Of Trust,26
Karnataka,2001,Cheating,154
Karnataka,2001,Counter Feiting,31
Karnataka,2001,Dowry Deaths,26
Karnataka,2001,Molestation,26
Karnataka,2001,Eve-Teasing,61
Karnataka,2001,Cruelty By Husband Or Relative Of Husband,66
Karnataka,2001,Other Ipc Crimes,554
Karnataka,2002,Murder,3302
Karnataka,2002,Attempt To Commit Murder,851
Karnataka,2002,C.H. Not Amounting To Murder,67
Karnataka,2002,Rape,205
Karnataka,2002,Kidnapping And Abduction,16
Karnataka,2002,Dacoity,201
Karnataka,2002,Prep. And Assembly For Dacoity,30
Karnataka,2002,Robbery,116
Karnataka,2002,Burglary,140
Karnataka,2002,Thefts,831
Karnataka,2002,Extortion,0
Karnataka,2002,Riots,44
Karnataka,2002,Arson,0
Karnataka,2002,Criminal Breach Of Trust,18
Karnataka,2002,Cheating,169
Karnataka,2002,Counter Feiting,25
Karnataka,2002,Dowry Deaths,162
Karnataka,2002,Molestation,0
Karnataka,2002,Eve-Teasing,0
Karnataka,2002,Cruelty By Husband Or Relative Of Husband,105
Karnataka,2002,Other Ipc Crimes,398
Karnataka,2003,Murder,4005
Karnataka,2003,Attempt To Commit Murder,837
Karnataka,2003,C.H. Not Amounting To Murder,67
Karnataka,2003,Rape,218
Karnataka,2003,Kidnapping And Abduction,19
Karnataka,2003,Dacoity,201
Karnataka,2003,Prep. And Assembly For Dacoity,32
Karnataka,2003,Robbery,118
Karnataka,2003,Burglary,140
Karnataka,2003,Thefts,827
Karnataka,2003,Extortion,0
Karnataka,2003,Riots,44
Karnataka,2003,Arson,0
Karnataka,2003,Criminal Breach Of Trust,17
Karnataka,2003,Criminal Breach Of Trust,17
Karnataka,2003,Cheating,166
Karnataka,2003,Counter Feiting,21
Karnataka,2003,Dowry Deaths,0
Karnataka,2003,Molestation,0
Karnataka,2003,Eve-Teasing,0
Karnataka,2003,Cruelty By Husband Or Relative Of Husband,0
Karnataka,2003,Other Ipc Crimes,503
Karnataka,2004,Murder,4053
Karnataka,2004,Attempt To Commit Murder,893
Karnataka,2004,C.H. Not Amounting To Murder,75
Karnataka,2004,Rape,229
Karnataka,2004,Kidnapping And Abduction,21
Karnataka,2004,Dacoity,223
Karnataka,2004,Prep. And Assembly For Dacoity,41
Karnataka,2004,Robbery,141
Karnataka,2004,Burglary,144
Karnataka,2004,Thefts,932
Karnataka,2004,Extortion,0
Karnataka,2004,Riots,39
Karnataka,2004,Arson,0
Karnataka,2004,Criminal Breach Of Trust,24
Karnataka,2004,Cheating,168
Karnataka,2004,Counter Feiting,24
Karnataka,2004,Dowry Deaths,0
Karnataka,2004,Molestation,0
Karnataka,2004,Eve-Teasing,0
Karnataka,2004,Cruelty By Husband Or Relative Of Husband,0
Karnataka,2004,Other Ipc Crimes,392
Karnataka,2005,Murder,4010
Karnataka,2005,Attempt To Commit Murder,918
Karnataka,2005,C.H. Not Amounting To Murder,76
Karnataka,2005,Rape,219
Karnataka,2005,Kidnapping And Abduction,21
Karnataka,2005,Dacoity,317
Karnataka,2005,Prep. And Assembly For Dacoity,46
Karnataka,2005,Robbery,139
Karnataka,2005,Burglary,151
Karnataka,2005,Thefts,673
Karnataka,2005,Extortion,0
Karnataka,2005,Riots,35
Karnataka,2005,Arson,0
Karnataka,2005,Criminal Breach Of Trust,19
Karnataka,2005,Cheating,167
Karnataka,2005,Counter Feiting,22
Karnataka,2005,Dowry Deaths,52
Karnataka,2005,Molestation,0
Karnataka,2005,Eve-Teasing,0
Karnataka,2005,Cruelty By Husband Or Relative Of Husband,0
Karnataka,2005,Other Ipc Crimes,0
Karnataka,2005,Other Ipc Crimes,509
Karnataka,2006,Murder,4394
Karnataka,2006,Attempt To Commit Murder,1042
Karnataka,2006,C.H. Not Amounting To Murder,74
Karnataka,2006,Rape,220
Karnataka,2006,Kidnapping And Abduction,20
Karnataka,2006,Dacoity,331
Karnataka,2006,Prep. And Assembly For Dacoity,39
Karnataka,2006,Robbery,146
Karnataka,2006,Burglary,170
Karnataka,2006,Thefts,711
Karnataka,2006,Extortion,0
Karnataka,2006,Riots,36
Karnataka,2006,Arson,0
Karnataka,2006,Criminal Breach Of Trust,19
Karnataka,2006,Cheating,173
Karnataka,2006,Counter Feiting,22
Karnataka,2006,Dowry Deaths,56
Karnataka,2006,Molestation,0
Karnataka,2006,Eve-Teasing,0
Karnataka,2006,Cruelty By Husband Or Relative Of Husband,0
Karnataka,2006,Other Ipc Crimes,560
Karnataka,2007,Murder,4692
Karnataka,2007,Attempt To Commit Murder,1084
Karnataka,2007,C.H. Not Amounting To Murder,67
Karnataka,2007,Rape,218
Karnataka,2007,Kidnapping And Abduction,18
Karnataka,2007,Dacoity,348
Karnataka,2007,Prep. And Assembly For Dacoity,39
Karnataka,2007,Robbery,145
Karnataka,2007,Burglary,165
Karnataka,2007,Thefts,702
Karnataka,2007,Extortion,0
Karnataka,2007,Riots,36
Karnataka,2007,Arson,0
Karnataka,2007,Criminal Breach Of Trust,16
Karnataka,2007,Cheating,177
Karnataka,2007,Counter Feiting,26
Karnataka,2007,Dowry Deaths,177
Karnataka,2007,Molestation,26
Karnataka,2007,Eve-Teasing,57
Karnataka,2007,Cruelty By Husband Or Relative Of Husband,0
Karnataka,2007,Other Ipc Crimes,420
Karnataka,2008,Murder,4921
Karnataka,2008,Attempt To Commit Murder,1139
Karnataka,2008,C.H. Not Amounting To Murder,68
Karnataka,2008,Rape,222
Karnataka,2008,Kidnapping And Abduction,20
Karnataka,2008,Dacoity,370
Karnataka,2008,Prep. And Assembly For Dacoity,40
Karnataka,2008,Robbery,148
Karnataka,2008,Burglary,180
Karnataka,2008,Thefts,725
Karnataka,2008,Extortion,0
Karnataka,2008,Riots,39
Karnataka,2008,Arson,0
Karnataka,2008,Criminal Breach Of Trust,16
Karnataka,2008,Cheating,184
Karnataka,2008,Counter Feiting,28
Karnataka,2008,Dowry Deaths,60
Karnataka,2008,Molestation,0
Karnataka,2008,Eve-Teasing,0
Karnataka,2008,Cruelty By Husband Or Relative Of Husband,0
Karnataka,2008,Other Ipc Crimes,604
Karnataka,2009,Murder,4954
Karnataka,2009,Attempt To Commit Murder,1128
Karnataka,2009,C.H. Not Amounting To Murder,77
Karnataka,2009,Rape,206
Karnataka,2009,Kidnapping And Abduction,20
Karnataka,2009,Dacoity,370
Karnataka,2009,Prep. And Assembly For Dacoity,40
Karnataka,2009,Robbery,148
Karnataka,2009,Burglary,180
Karnataka,2009,Thefts,728
Karnataka,2009,Extortion,0
Karnataka,2009,Riots,40
Karnataka,2009,Arson,0
Karnataka,2009,Criminal Breach Of Trust,17
Karnataka,2009,Cheating,184
Karnataka,2009,Counter Feiting,28
Karnataka,2009,Dowry Deaths,60
Karnataka,2009,Molestation,0
Karnataka,2009,Eve-Teasing,0
Karnataka,2009,Cruelty By Husband Or Relative Of Husband,30
Karnataka,2009,Other Ipc Crimes,495
Karnataka,2010,Murder,4364
Karnataka,2010,Attempt To Commit Murder,1122
Karnataka,2010,C.H. Not Amounting To Murder,84
Karnataka,2010,Rape,201
Karnataka,2010,Kidnapping And Abduction,20
Karnataka,2010,Dacoity,349
Karnataka,2010,Prep. And Assembly For Dacoity,36
Karnataka,2010,Robbery,154
Karnataka,2010,Burglary,183
Karnataka,2010,Thefts,753
Karnataka,2010,Extortion,0
Karnataka,2010,Riots,43
Karnataka,2010,Arson,0
Karnataka,2010,Criminal Breach Of Trust,17
Karnataka,2010,Cheating,180
Karnataka,2010,Counter Feiting,0
Karnataka,2010,Dowry Deaths,60
Karnataka,2010,Molestation,0
Karnataka,2010,Eve-Teasing,0
Karnataka,2010,Cruelty By Husband Or Relative Of Husband,30
Karnataka,2010,Other Ipc Crimes,545
Karnataka,2011,Murder,3707
Karnataka,2011,Attempt To Commit Murder,1166
Karnataka,2011,C.H. Not Amounting To Murder,88
Karnataka,2011,Rape,205
Karnataka,2011,Kidnapping And Abduction,28
Karnataka,2011,Dacoity,375
Karnataka,2011,Prep. And Assembly For Dacoity,35
Karnataka,2011,Robbery,163
Karnataka,2011,Burglary,192
Karnataka,2011,Thefts,755
Karnataka,2011,Extortion,1
Karnataka,2011,Riots,47
Karnataka,2011,Arson,0
Karnataka,2011,Criminal Breach Of Trust,19
Karnataka,2011,Cheating,170
Karnataka,2011,Counter Feiting,27
Karnataka,2011,Dowry Deaths,69
Karnataka,2011,Molestation,0
Karnataka,2011,Eve-Teasing,0
Karnataka,2011,Cruelty By Husband Or Relative Of Husband,37
Karnataka,2011,Other Ipc Crimes,519
Karnataka,2012,Murder,4081
Karnataka,2012,Attempt To Commit Murder,1074
Karnataka,2012,C.H. Not Amounting To Murder,61
Karnataka,2012,Rape,240
Karnataka,2012,Kidnapping And Abduction,67
Karnataka,2012,Dacoity,508
Karnataka,2012,Prep. And Assembly For Dacoity,59
Karnataka,2012,Robbery,191
Karnataka,2012,Burglary,257
Karnataka,2012,Thefts,772
Karnataka,2012,Extortion,20
Karnataka,2012,Riots,32
Karnataka,2012,Arson,18
Karnataka,2012,Criminal Breach Of Trust,31
Karnataka,2012,Cheating,189
Karnataka,2012,Counter Feiting,23
Karnataka,2012,Dowry Deaths,96
Karnataka,2012,Molestation,4
Karnataka,2012,Eve-Teasing,4
Karnataka,2012,Cruelty By Husband Or Relative Of Husband,86
Karnataka,2012,Other Ipc Crimes,463
Kerala,2001,Murder,147
Kerala,2001,Attempt To Commit Murder,216
Kerala,2001,C.H. Not Amounting To Murder,32
Kerala,2001,Rape,179
Kerala,2001,Kidnapping And Abduction,46
Kerala,2001,Dacoity,59
Kerala,2001,Prep. And Assembly For Dacoity,26
Kerala,2001,Robbery,346
Kerala,2001,Burglary,65
Kerala,2001,Thefts,687
Kerala,2001,Extortion,21
Kerala,2001,Riots,11
Kerala,2001,Arson,0
Kerala,2001,Criminal Breach Of Trust,22
Kerala,2001,Cheating,30
Kerala,2001,Counter Feiting,45
Kerala,2001,Dowry Deaths,5
Kerala,2001,Molestation,0
Kerala,2001,Eve-Teasing,0
Kerala,2001,Cruelty By Husband Or Relative Of Husband,0
Kerala,2001,Other Ipc Crimes,205
Kerala,2002,Murder,185
Kerala,2002,Attempt To Commit Murder,135
Kerala,2002,C.H. Not Amounting To Murder,34
Kerala,2002,Rape,178
Kerala,2002,Kidnapping And Abduction,154
Kerala,2002,Dacoity,41
Kerala,2002,Prep. And Assembly For Dacoity,44
Kerala,2002,Robbery,465
Kerala,2002,Burglary,9
Kerala,2002,Thefts,479
Kerala,2002,Extortion,15
Kerala,2002,Riots,7
Kerala,2002,Arson,0
Kerala,2002,Criminal Breach Of Trust,15
Kerala,2002,Cheating,57
Kerala,2002,Counter Feiting,4
Kerala,2002,Dowry Deaths,2
Kerala,2002,Molestation,0
Kerala,2002,Eve-Teasing,0
Kerala,2002,Cruelty By Husband Or Relative Of Husband,0
Kerala,2002,Other Ipc Crimes,164
Kerala,2003,Murder,185
Kerala,2003,Attempt To Commit Murder,160
Kerala,2003,C.H. Not Amounting To Murder,31
Kerala,2003,Rape,228
Kerala,2003,Kidnapping And Abduction,204
Kerala,2003,Dacoity,41
Kerala,2003,Prep. And Assembly For Dacoity,44
Kerala,2003,Robbery,502
Kerala,2003,Burglary,9
Kerala,2003,Thefts,600
Kerala,2003,Extortion,15
Kerala,2003,Riots,7
Kerala,2003,Arson,0
Kerala,2003,Criminal Breach Of Trust,15
Kerala,2003,Cheating,57
Kerala,2003,Counter Feiting,4
Kerala,2003,Dowry Deaths,3
Kerala,2003,Molestation,0
Kerala,2003,Eve-Teasing,0
Kerala,2003,Cruelty By Husband Or Relative Of Husband,0
Kerala,2003,Other Ipc Crimes,161
Kerala,2004,Murder,1369
Kerala,2004,Attempt To Commit Murder,120
Kerala,2004,C.H. Not Amounting To Murder,0
Kerala,2004,Rape,48
Kerala,2004,Kidnapping And Abduction,14
Kerala,2004,Dacoity,6
Kerala,2004,Prep. And Assembly For Dacoity,43
Kerala,2004,Robbery,95
Kerala,2004,Burglary,0
Kerala,2004,Thefts,0
Kerala,2004,Extortion,0
Kerala,2004,Riots,0
Kerala,2004,Arson,0
Kerala,2004,Criminal Breach Of Trust,0
Kerala,2004,Cheating,7
Kerala,2004,Counter Feiting,11
Kerala,2004,Dowry Deaths,13
Kerala,2004,Molestation,0
Kerala,2004,Eve-Teasing,0
Kerala,2004,Cruelty By Husband Or Relative Of Husband,111
Kerala,2004,Other Ipc Crimes,945
Kerala,2005,Murder,1283
Kerala,2005,Attempt To Commit Murder,110
Kerala,2005,C.H. Not Amounting To Murder,0
Kerala,2005,Rape,48
Kerala,2005,Kidnapping And Abduction,12
Kerala,2005,Dacoity,5
Kerala,2005,Prep. And Assembly For Dacoity,0
Kerala,2005,Robbery,144
Kerala,2005,Burglary,0
Kerala,2005,Thefts,11
Kerala,2005,Extortion,0
Kerala,2005,Riots,0
Kerala,2005,Arson,0
Kerala,2005,Criminal Breach Of Trust,0
Kerala,2005,Cheating,32
Kerala,2005,Counter Feiting,0
Kerala,2005,Dowry Deaths,13
Kerala,2005,Molestation,0
Kerala,2005,Eve-Teasing,0
Kerala,2005,Cruelty By Husband Or Relative Of Husband,107
Kerala,2005,Other Ipc Crimes,0
Kerala,2006,Murder,429
Kerala,2006,Attempt To Commit Murder,165
Kerala,2006,C.H. Not Amounting To Murder,100
Kerala,2006,Rape,95
Kerala,2006,Kidnapping And Abduction,103
Kerala,2006,Dacoity,58
Kerala,2006,Prep. And Assembly For Dacoity,30
Kerala,2006,Robbery,237
Kerala,2006,Burglary,156
Kerala,2006,Thefts,714
Kerala,2006,Extortion,6
Kerala,2006,Riots,92
Kerala,2006,Arson,8
Kerala,2006,Criminal Breach Of Trust,11
Kerala,2006,Cheating,83
Kerala,2006,Counter Feiting,15
Kerala,2006,Dowry Deaths,17
Kerala,2006,Molestation,1
Kerala,2006,Eve-Teasing,1
Kerala,2006,Cruelty By Husband Or Relative Of Husband,43
Kerala,2006,Other Ipc Crimes,236
Kerala,2007,Murder,553
Kerala,2007,Attempt To Commit Murder,179
Kerala,2007,C.H. Not Amounting To Murder,105
Kerala,2007,Rape,73
Kerala,2007,Kidnapping And Abduction,98
Kerala,2007,Dacoity,115
Kerala,2007,Prep. And Assembly For Dacoity,24
Kerala,2007,Robbery,163
Kerala,2007,Burglary,73
Kerala,2007,Thefts,735
Kerala,2007,Extortion,0
Kerala,2007,Riots,20
Kerala,2007,Arson,7
Kerala,2007,Criminal Breach Of Trust,11
Kerala,2007,Cheating,70
Kerala,2007,Counter Feiting,8
Kerala,2007,Dowry Deaths,25
Kerala,2007,Molestation,3
Kerala,2007,Eve-Teasing,0
Kerala,2007,Cruelty By Husband Or Relative Of Husband,49
Kerala,2007,Other Ipc Crimes,323
Kerala,2008,Murder,873
Kerala,2008,Attempt To Commit Murder,396
Kerala,2008,C.H. Not Amounting To Murder,3
Kerala,2008,Rape,47
Kerala,2008,Kidnapping And Abduction,8
Kerala,2008,Dacoity,9
Kerala,2008,Prep. And Assembly For Dacoity,6
Kerala,2008,Robbery,358
Kerala,2008,Burglary,12
Kerala,2008,Thefts,482
Kerala,2008,Extortion,3
Kerala,2008,Riots,50
Kerala,2008,Arson,0
Kerala,2008,Criminal Breach Of Trust,5
Kerala,2008,Cheating,82
Kerala,2008,Counter Feiting,8
Kerala,2008,Dowry Deaths,28
Kerala,2008,Molestation,0
Kerala,2008,Eve-Teasing,0
Kerala,2008,Cruelty By Husband Or Relative Of Husband,6
Kerala,2008,Other Ipc Crimes,175
Kerala,2009,Murder,402
Kerala,2009,Attempt To Commit Murder,149
Kerala,2009,C.H. Not Amounting To Murder,72
Kerala,2009,Rape,90
Kerala,2009,Kidnapping And Abduction,47
Kerala,2009,Dacoity,70
Kerala,2009,Prep. And Assembly For Dacoity,18
Kerala,2009,Robbery,194
Kerala,2009,Burglary,8
Kerala,2009,Thefts,563
Kerala,2009,Extortion,22
Kerala,2009,Riots,87
Kerala,2009,Arson,3
Kerala,2009,Criminal Breach Of Trust,9
Kerala,2009,Cheating,75
Kerala,2009,Counter Feiting,9
Kerala,2009,Dowry Deaths,7
Kerala,2009,Molestation,8
Kerala,2009,Eve-Teasing,2
Kerala,2009,Cruelty By Husband Or Relative Of Husband,26
Kerala,2009,Other Ipc Crimes,858
Kerala,2010,Murder,617
Kerala,2010,Attempt To Commit Murder,159
Kerala,2010,C.H. Not Amounting To Murder,76
Kerala,2010,Rape,71
Kerala,2010,Kidnapping And Abduction,14
Kerala,2010,Dacoity,57
Kerala,2010,Prep. And Assembly For Dacoity,12
Kerala,2010,Robbery,164
Kerala,2010,Burglary,38
Kerala,2010,Thefts,527
Kerala,2010,Extortion,17
Kerala,2010,Riots,86
Kerala,2010,Arson,3
Kerala,2010,Criminal Breach Of Trust,6
Kerala,2010,Cheating,56
Kerala,2010,Counter Feiting,9
Kerala,2010,Dowry Deaths,8
Kerala,2010,Molestation,8
Kerala,2010,Eve-Teasing,1
Kerala,2010,Cruelty By Husband Or Relative Of Husband,33
Kerala,2010,Other Ipc Crimes,596
Kerala,2011,Murder,564
Kerala,2011,Attempt To Commit Murder,185
Kerala,2011,C.H. Not Amounting To Murder,90
Kerala,2011,Rape,99
Kerala,2011,Kidnapping And Abduction,14
Kerala,2011,Dacoity,57
Kerala,2011,Prep. And Assembly For Dacoity,12
Kerala,2011,Robbery,144
Kerala,2011,Burglary,38
Kerala,2011,Thefts,351
Kerala,2011,Extortion,25
Kerala,2011,Riots,76
Kerala,2011,Arson,3
Kerala,2011,Criminal Breach Of Trust,6
Kerala,2011,Cheating,81
Kerala,2011,Counter Feiting,9
Kerala,2011,Dowry Deaths,17
Kerala,2011,Molestation,8
Kerala,2011,Eve-Teasing,1
Kerala,2011,Cruelty By Husband Or Relative Of Husband,28
Kerala,2011,Other Ipc Crimes,553
Kerala,2012,Murder,878
Kerala,2012,Attempt To Commit Murder,207
Kerala,2012,C.H. Not Amounting To Murder,61
Kerala,2012,Rape,109
Kerala,2012,Kidnapping And Abduction,33
Kerala,2012,Dacoity,94
Kerala,2012,Prep. And Assembly For Dacoity,35
Kerala,2012,Robbery,130
Kerala,2012,Burglary,44
Kerala,2012,Thefts,388
Kerala,2012,Extortion,102
Kerala,2012,Riots,4
Kerala,2012,Arson,4
Kerala,2012,Criminal Breach Of Trust,11
Kerala,2012,Cheating,87
Kerala,2012,Counter Feiting,22
Kerala,2012,Dowry Deaths,21
Kerala,2012,Molestation,0
Kerala,2012,Eve-Teasing,2
Kerala,2012,Cruelty By Husband Or Relative Of Husband,27
Kerala,2012,Other Ipc Crimes,635
Madhya Pradesh,2001,Murder,4905
Madhya Pradesh,2001,Attempt To Commit Murder,1295
Madhya Pradesh,2001,C.H. Not Amounting To Murder,600
Madhya Pradesh,2001,Rape,1012
Madhya Pradesh,2001,Kidnapping And Abduction,393
Madhya Pradesh,2001,Dacoity,576
Madhya Pradesh,2001,Prep. And Assembly For Dacoity,212
Madhya Pradesh,2001,Robbery,471
Madhya Pradesh,2001,Burglary,461
Madhya Pradesh,2001,Thefts,1080
Madhya Pradesh,2001,Extortion,5
Madhya Pradesh,2001,Riots,57
Madhya Pradesh,2001,Arson,44
Madhya Pradesh,2001,Criminal Breach Of Trust,26
Madhya Pradesh,2001,Cheating,317
Madhya Pradesh,2001,Counter Feiting,13
Madhya Pradesh,2001,Dowry Deaths,201
Madhya Pradesh,2001,Molestation,24
Madhya Pradesh,2001,Eve-Teasing,0
Madhya Pradesh,2001,Cruelty By Husband Or Relative Of Husband,33
Madhya Pradesh,2001,Other Ipc Crimes,2203
Madhya Pradesh,2002,Murder,4592
Madhya Pradesh,2002,Attempt To Commit Murder,1457
Madhya Pradesh,2002,C.H. Not Amounting To Murder,480
Madhya Pradesh,2002,Rape,999
Madhya Pradesh,2002,Kidnapping And Abduction,535
Madhya Pradesh,2002,Dacoity,591
Madhya Pradesh,2002,Prep. And Assembly For Dacoity,215
Madhya Pradesh,2002,Robbery,523
Madhya Pradesh,2002,Burglary,297
Madhya Pradesh,2002,Thefts,953
Madhya Pradesh,2002,Extortion,21
Madhya Pradesh,2002,Riots,41
Madhya Pradesh,2002,Arson,67
Madhya Pradesh,2002,Criminal Breach Of Trust,11
Madhya Pradesh,2002,Cheating,130
Madhya Pradesh,2002,Counter Feiting,23
Madhya Pradesh,2002,Dowry Deaths,490
Madhya Pradesh,2002,Molestation,102
Madhya Pradesh,2002,Eve-Teasing,2
Madhya Pradesh,2002,Cruelty By Husband Or Relative Of Husband,114
Madhya Pradesh,2002,Other Ipc Crimes,1281
Madhya Pradesh,2003,Murder,3415
Madhya Pradesh,2003,Attempt To Commit Murder,1496
Madhya Pradesh,2003,C.H. Not Amounting To Murder,468
